"","V1"
"SREK1IP1",5.375
"SRF",45.0257142857143
"SRFBP1",6.01928571428571
"SRGAP1",4.07642857142857
"SRGAP2",13.1128571428571
"SRGAP2B",8.1
"SRGAP2C",9.02071428571429
"SRGAP3",1.19857142857143
"SRGN",414.820714285714
"SRI",155.105
"SRIP2",0
"SRIP3",0
"SRL",0.015
"SRM",75.3414285714286
"SRMP2",0
"SRP14",295.550714285714
"SRP14-AS1",3.67
"SRP19",54.6685714285714
"SRP54",38.1214285714286
"SRP68",53.6864285714286
"SRP68P1",0
"SRP68P2",0
"SRP68P3",0
"SRP72",97.0721428571429
"SRP72P1",0.000714285714285714
"SRP72P2",0.0421428571428571
"SRP9",375.472857142857
"SRP9P1",258.607142857143
"SRPK1",51.0228571428571
"SRPK2",12.9128571428571
"SRPK3",0.0521428571428571
"SRPR",62.9142857142857
"SRPRB",33.6728571428571
"SRPX",7.38928571428572
"SRPX2",3.76285714285714
"SRR",8.92357142857143
"SRRD",23.1142857142857
"SRRM1",59.3314285714286
"SRRM1P3",0
"SRRM2",234.132857142857
"SRRM2-AS1",0.642857142857143
"SRRM3",1.85857142857143
"SRRM4",0.04
"SRRT",58.2371428571428
"SRSF1",278.967142857143
"SRSF10",128.142142857143
"SRSF11",192.941428571429
"SRSF12",0.471428571428571
"SRSF2",401.482857142857
"SRSF3",128.637142857143
"SRSF4",54.1064285714286
"SRSF5",225.233571428571
"SRSF6",76.7
"SRSF7",284.657857142857
"SRSF8",6.88928571428571
"SRSF9",144.842142857143
"SRXN1",45.22
"SRY",1.15428571428571
"SS18",92.7314285714286
"SS18L1",13.2264285714286
"SS18L2",59.2192857142857
"SSB",171.349285714286
"SSBP1",253.045
"SSBP2",41.0578571428571
"SSBP3",30.7371428571429
"SSBP4",37.7278571428571
"SSC5D",1.52
"SSFA2",29.7364285714286
"SSH1",12.2957142857143
"SSH2",17.4164285714286
"SSH3",5.98928571428571
"SSNA1",67.0535714285714
"SSPN",0.792857142857143
"SSR1",99.2857142857143
"SSR2",355.441428571429
"SSR3",145.726428571429
"SSR4",249.192142857143
"SSRP1",151.194285714286
"SSSCA1",53.79
"SSTR2",5.205
"SSTR5-AS1",0.00571428571428571
"SSU72",80.0721428571429
"SSX2",0.622142857142857
"SSX2B",7.28
"SSX2IP",15.14
"SSX5",0.122857142857143
"ST13",98.885
"ST13P10",0
"ST13P11",0.0121428571428571
"ST13P12",0.00357142857142857
"ST13P13",0.0392857142857143
"ST13P15",0.107142857142857
"ST13P18",0.157142857142857
"ST13P19",0.0878571428571429
"ST13P2",0.000714285714285714
"ST13P20",0.00571428571428571
"ST13P21",0
"ST13P3",0.172142857142857
"ST13P4",0.341428571428571
"ST13P5",0.945714285714286
"ST13P6",3.11571428571429
"ST14",3.02214285714286
"ST18",0.00571428571428571
"ST20",11.7157142857143
"ST20-MTHFS",5.13714285714286
"ST3GAL1",12.9292857142857
"ST3GAL2",22.1842857142857
"ST3GAL3",6.60285714285714
"ST3GAL4",9.08714285714286
"ST3GAL5",22.2357142857143
"ST3GAL6",7.20642857142857
"ST5",8.56285714285714
"ST6GAL1",65.8457142857143
"ST6GAL2",6.49928571428571
"ST6GAL2-IT1",0.00571428571428571
"ST6GALNAC1",9.57285714285714
"ST6GALNAC2",0.139285714285714
"ST6GALNAC3",0.550714285714286
"ST6GALNAC4",21.805
"ST6GALNAC5",1.25642857142857
"ST6GALNAC6",24.55
"ST7",27.89
"ST7-AS2",0.00428571428571429
"ST7-OT4",1.14285714285714
"ST7L",12.2142857142857
"ST8SIA1",1.71
"ST8SIA2",0.363571428571429
"ST8SIA3",0.0892857142857143
"ST8SIA4",6.52142857142857
"ST8SIA5",0.367857142857143
"ST8SIA6",0.972857142857143
"ST8SIA6-AS1",2.53571428571429
"STAC",1.05428571428571
"STAC2",0.184285714285714
"STAG1",8.88714285714286
"STAG2",38.0085714285714
"STAG3",23.79
"STAG3L1",8.74642857142857
"STAG3L2",12.785
"STAG3L3",19.4207142857143
"STAG3L4",13.6385714285714
"STAG3L5P",23.1278571428571
"STAG3L5P-PVRIG2P-PILRB",10.7035714285714
"STAM",17.3121428571429
"STAM2",11.1592857142857
"STAMBP",35.4657142857143
"STAMBPL1",14.1021428571429
"STAP1",2.21928571428571
"STAP2",7.62
"STAR",25.0357142857143
"STARD10",25.9678571428571
"STARD13",7.59785714285714
"STARD3",46.7492857142857
"STARD3NL",53.5814285714286
"STARD4",48.0778571428571
"STARD4-AS1",0.110714285714286
"STARD5",5.68857142857143
"STARD7",75.9564285714286
"STARD8",4.56714285714286
"STARD9",2.93
"STARP1",0
"STAT1",102.285714285714
"STAT2",44.7407142857143
"STAT3",54.3092857142857
"STAT4",4.99428571428571
"STAT5A",52.9778571428571
"STAT5B",51.8185714285714
"STAT6",59.7942857142857
"STAU1",37.6192857142857
"STAU2",28.7992857142857
"STAU2-AS1",0.00857142857142857
"STC1",7.65
"STC2",29.35
"STEAP1",16.5742857142857
"STEAP1B",5.705
"STEAP2",9.21142857142857
"STEAP3",13.52
"STEAP3-AS1",0.0357142857142857
"STEAP4",0.00357142857142857
"STIL",21.26
"STIM1",20.9857142857143
"STIM2",15.7742857142857
"STIP1",174.716428571429
"STK10",12.3971428571429
"STK11",37.3721428571429
"STK11IP",10.3035714285714
"STK16",28.6764285714286
"STK17A",21.76
"STK17B",18.0207142857143
"STK19",18.4214285714286
"STK19P",0.795
"STK24",32.2207142857143
"STK25",180.676428571429
"STK3",7.07642857142857
"STK31",0.503571428571428
"STK32A",0.282142857142857
"STK32B",1.92857142857143
"STK32C",9.76928571428572
"STK33",5.44571428571429
"STK35",8.84714285714286
"STK36",20.0264285714286
"STK38",12.5485714285714
"STK38L",32.5171428571429
"STK39",4.86071428571429
"STK4",29.9371428571429
"STK40",25.265
"STMN1",175.048571428571
"STMN2",0.359285714285714
"STMN3",21.6892857142857
"STMND1",0.00214285714285714
"STOM",52.9807142857143
"STOML1",5.51857142857143
"STOML2",152.332857142857
"STON1",1.15785714285714
"STON1-GTF2A1L",0.04
"STON2",10.0135714285714
"STOX1",0.460714285714286
"STOX2",1.56642857142857
"STPG1",4.47714285714286
"STRA13",102.224285714286
"STRA6",7.66142857142857
"STRADA",28.0771428571429
"STRADB",13.9078571428571
"STRADBP1",0.00357142857142857
"STRAP",94.4635714285714
"STRBP",29.4128571428571
"STRC",0.159285714285714
"STRIP1",18.2485714285714
"STRIP2",17.5042857142857
"STRN",12.1492857142857
"STRN3",12.2928571428571
"STRN4",62.9014285714286
"STS",2.94285714285714
"STT3A",118.831428571429
"STT3B",78.8364285714286
"STUB1",79.0578571428571
"STX10",45.7971428571429
"STX11",5.86642857142857
"STX12",13.5492857142857
"STX16",39.8757142857143
"STX17",9.70642857142857
"STX18",17.905
"STX18-AS1",5.02714285714286
"STX1A",15.3592857142857
"STX1B",4.59
"STX2",21.805
"STX3",18.1271428571429
"STX4",25.7657142857143
"STX5",22.37
"STX6",18.3914285714286
"STX7",22.725
"STX8",47.1021428571429
"STXBP1",6.04
"STXBP2",59.4078571428571
"STXBP3",22.2221428571429
"STXBP4",6.24714285714286
"STXBP5",25.4392857142857
"STXBP5-AS1",1.095
"STXBP5L",0.136428571428571
"STXBP6",12.535
"STYX",6.10214285714286
"STYXL1",37.8221428571429
"SUB1",454.871428571429
"SUB1P1",0.02
"SUB1P3",0.125
"SUCLA2",26.6078571428571
"SUCLA2-AS1",0.0542857142857143
"SUCLA2P1",0.0114285714285714
"SUCLA2P3",0.000714285714285714
"SUCLG1",57.7585714285714
"SUCLG2",22.2428571428571
"SUCLG2P2",0.0828571428571429
"SUCO",9.225
"SUDS3",19.8421428571429
"SUDS3P1",0.708571428571428
"SUFU",3.08214285714286
"SUGP1",27.475
"SUGP2",74.3621428571429
"SUGT1",35.185
"SUGT1P",0.0228571428571429
"SUGT1P2",0.21
"SUGT1P3",0.1
"SULF1",6.19571428571429
"SULF2",3.4
"SULT1A1",2.66928571428571
"SULT1A2",0.295714285714286
"SULT1A3",6.82214285714286
"SULT1A4",2.91928571428571
"SULT1B1",0.0178571428571429
"SULT1C2",0.243571428571429
"SULT1C4",0.19
"SULT2A1",0.00357142857142857
"SULT2B1",2.81214285714286
"SULT4A1",1.90142857142857
"SUMF1",9.91285714285714
"SUMF2",56.005
"SUMO1",77.0435714285714
"SUMO1P2",0
"SUMO1P3",1.85
"SUMO1P4",0.0792857142857143
"SUMO2",237.153571428571
"SUMO2P1",1.58857142857143
"SUMO2P3",0.0421428571428571
"SUMO2P4",0
"SUMO2P6",0
"SUMO2P7",0
"SUMO2P8",0
"SUMO3",78.7864285714286
"SUMO4",0.259285714285714
"SUN1",92.5885714285714
"SUN2",25.1607142857143
"SUN3",0.03
"SUOX",15.67
"SUPT16H",72.3228571428571
"SUPT20H",35.8628571428571
"SUPT3H",4.36071428571429
"SUPT4H1",122.923571428571
"SUPT5H",62.0885714285714
"SUPT6H",30.8107142857143
"SUPT7L",33.5778571428571
"SUPV3L1",40.2807142857143
"SURF1",23.6035714285714
"SURF2",20.2914285714286
"SURF4",112.825714285714
"SURF6",17.985
"SUSD1",11.9942857142857
"SUSD3",25.0092857142857
"SUSD5",0.292142857142857
"SUV39H1",11.9807142857143
"SUV39H2",16.7328571428571
"SUV420H1",13.09
"SUV420H2",14.9285714285714
"SUZ12",24.0535714285714
"SUZ12P",16.03
"SV2A",6.67357142857143
"SV2B",0.115
"SV2C",0.07
"SVEP1",0.902857142857143
"SVIL",4.205
"SVILP1",0.0192857142857143
"SVIP",19.9135714285714
"SWAP70",11.6178571428571
"SWI5",53.4178571428571
"SWSAP1",1.90642857142857
"SWT1",1.63214285714286
"SYAP1",10.85
"SYBU",3.44
"SYCE1L",0.789285714285714
"SYCE2",0.588571428571428
"SYCP1",0.0121428571428571
"SYCP2",0.361428571428571
"SYCP2L",10.2471428571429
"SYCP3",0.0821428571428572
"SYDE1",8.415
"SYDE2",1.53
"SYF2",26.5271428571429
"SYK",9.205
"SYMPK",63.3671428571429
"SYN1",0.245714285714286
"SYN2",0.665
"SYN3",1.49214285714286
"SYNC",4.88357142857143
"SYNCRIP",33.21
"SYNDIG1",0.88
"SYNE1",10.8021428571429
"SYNE1-AS1",0.0214285714285714
"SYNE2",12.8221428571429
"SYNE3",3.16714285714286
"SYNE4",2.79071428571429
"SYNGAP1",17.2285714285714
"SYNGR1",20.4214285714286
"SYNGR2",129.69
"SYNGR3",16.1128571428571
"SYNJ1",3.13785714285714
"SYNJ2",9.43
"SYNJ2-IT1",0.00357142857142857
"SYNJ2BP",11.2428571428571
"SYNJ2BP-COX16",3.11714285714286
"SYNM",2.86571428571429
"SYNPO",6.865
"SYNPO2",1.10714285714286
"SYNPO2L",0.166428571428571
"SYNRG",12.0714285714286
"SYP",1.83714285714286
"SYPL1",52.6557142857143
"SYS1",18.5021428571429
"SYS1-DBNDD2",0.654285714285714
"SYT1",5.49285714285714
"SYT10",0.520714285714286
"SYT11",6.38285714285714
"SYT12",0.575
"SYT13",1.58357142857143
"SYT14",0.116428571428571
"SYT15",0.972142857142857
"SYT17",5.75785714285714
"SYT2",0.279285714285714
"SYT3",1.03214285714286
"SYT4",0.162142857142857
"SYT5",2.24
"SYT6",8.12285714285714
"SYT8",0.0335714285714286
"SYTL1",7.93928571428572
"SYTL2",10.0264285714286
"SYTL3",3.50285714285714
"SYTL4",1.64928571428571
"SYVN1",20.2042857142857
"SZRD1",83.96
"SZT2",7.31357142857143
"TAB1",14.6957142857143
"TAB2",32.3728571428571
"TAB3",10.2064285714286
"TAB3-AS2",0
"TAC1",0.192857142857143
"TAC3",4.19
"TAC4",0.0157142857142857
"TACC1",49.0728571428571
"TACC1P1",0.00214285714285714
"TACC2",13.9807142857143
"TACC3",42.6171428571429
"TACO1",23.0185714285714
"TACR3",0.0235714285714286
"TADA1",17.1921428571429
"TADA2A",15.265
"TADA2B",4.47071428571429
"TADA3",40.9635714285714
"TAF1",13.7785714285714
"TAF10",132.575714285714
"TAF11",35.075
"TAF12",27.5964285714286
"TAF13",22.7392857142857
"TAF15",77.4171428571428
"TAF1A",9.13714285714286
"TAF1B",11.4878571428571
"TAF1C",25.5014285714286
"TAF1D",139.174285714286
"TAF1L",0.00571428571428571
"TAF2",27.3285714285714
"TAF3",2.34142857142857
"TAF4",5.86
"TAF4B",7.65214285714286
"TAF5",4.87642857142857
"TAF5L",16.7035714285714
"TAF6",25.7642857142857
"TAF6L",18.6771428571429
"TAF7",47.6214285714286
"TAF8",24.6035714285714
"TAF9",181.96
"TAF9B",18.5271428571429
"TAF9BP1",0.00928571428571429
"TAGAP",3.86357142857143
"TAGLN",345.820714285714
"TAGLN2",303.045
"TAGLN2P1",0.792142857142857
"TAGLN3",1.335
"TAL1",10.3671428571429
"TALDO1",213.787857142857
"TAMM41",14.3207142857143
"TANC1",4.04642857142857
"TANC2",8.16571428571429
"TANGO2",33.4985714285714
"TANGO6",7.03071428571429
"TANK",41.9157142857143
"TAOK1",12.3428571428571
"TAOK2",14.0207142857143
"TAOK3",34.3907142857143
"TAP1",39.4835714285714
"TAP2",18.8842857142857
"TAPBP",32.3314285714286
"TAPBPL",10.0764285714286
"TAPSAR1",13.8228571428571
"TAPT1",12.0114285714286
"TAPT1-AS1",1.02214285714286
"TARBP1",34.4071428571429
"TARBP2",41.035
"TARDBP",125.675
"TARDBPP1",0
"TARDBPP2",0.16
"TARM1",0.00285714285714286
"TARS",159.691428571429
"TARS2",28.5457142857143
"TARSL2",3.93071428571429
"TAS2R12",0.220714285714286
"TAS2R14",1.50214285714286
"TAS2R15",0.941428571428571
"TAS2R18",0.529285714285714
"TAS2R19",0.527142857142857
"TAS2R30",0.200714285714286
"TAS2R31",0.510714285714286
"TAS2R4",1.06
"TAS2R46",0.152142857142857
"TAS2R5",1.77285714285714
"TAS2R64P",0.0628571428571429
"TASP1",6.31071428571429
"TAT",0.045
"TATDN1",39.1114285714286
"TATDN1P1",0.175
"TATDN2",15.4435714285714
"TATDN2P2",0.00214285714285714
"TATDN3",15.3657142857143
"TAX1BP1",68.1528571428571
"TAX1BP3",36.5721428571429
"TAZ",20.7178571428571
"TBC1D1",33.1085714285714
"TBC1D10A",10.0971428571429
"TBC1D10B",13.3421428571429
"TBC1D10C",10.8685714285714
"TBC1D12",2.96642857142857
"TBC1D13",15.1271428571429
"TBC1D14",25.8107142857143
"TBC1D15",21.8657142857143
"TBC1D16",4.415
"TBC1D17",14.2357142857143
"TBC1D19",3.45142857142857
"TBC1D2",8.77928571428571
"TBC1D20",19.5278571428571
"TBC1D22A",14.3692857142857
"TBC1D22B",7.77428571428571
"TBC1D23",20.3835714285714
"TBC1D24",4.32642857142857
"TBC1D25",8.26357142857143
"TBC1D27",4.37071428571429
"TBC1D2B",16.4685714285714
"TBC1D3",3.12142857142857
"TBC1D30",2.37142857142857
"TBC1D31",14.6328571428571
"TBC1D32",3.88285714285714
"TBC1D3B",0.0678571428571429
"TBC1D3C",1.28785714285714
"TBC1D3F",3.61071428571429
"TBC1D3G",1.76
"TBC1D3P1-DHX40P1",0.0292857142857143
"TBC1D4",9.94285714285714
"TBC1D5",23.64
"TBC1D7",38.5535714285714
"TBC1D8",15.5692857142857
"TBC1D8B",1.51714285714286
"TBC1D9",3.65
"TBC1D9B",34.985
"TBCA",195.674285714286
"TBCAP1",0.252857142857143
"TBCB",141.887857142857
"TBCC",14.3992857142857
"TBCCD1",11.7271428571429
"TBCD",43.2042857142857
"TBCE",26.6178571428571
"TBCEL",4.56285714285714
"TBCK",12.6257142857143
"TBK1",20.5985714285714
"TBKBP1",4.23785714285714
"TBL1X",11.555
"TBL1XR1",28.8507142857143
"TBL1Y",0.236428571428571
"TBL2",29.8771428571429
"TBL3",36.595
"TBP",18.7685714285714
"TBPL1",49.9842857142857
"TBPL2",0.00214285714285714
"TBRG1",20.9492857142857
"TBRG4",107.150714285714
"TBX1",2.33142857142857
"TBX15",1.35285714285714
"TBX18",15.2285714285714
"TBX19",1.90214285714286
"TBX2",5.88071428571429
"TBX21",1.61428571428571
"TBX3",6.57714285714286
"TBX4",0.0378571428571429
"TBX5",1.37214285714286
"TBX5-AS1",1.15785714285714
"TBX6",0.441428571428571
"TBXA2R",1.35071428571429
"TBXAS1",6.03357142857143
"TC2N",2.59
"TCAIM",15.8507142857143
"TCAM1P",3.99785714285714
"TCEA1",73.975
"TCEA1P2",1.75142857142857
"TCEA2",14.5757142857143
"TCEAL1",10.6
"TCEAL2",0.00357142857142857
"TCEAL3",5.02785714285714
"TCEAL4",13.4092857142857
"TCEAL5",0.0171428571428571
"TCEAL6",0
"TCEAL7",1.70928571428571
"TCEAL8",40.5928571428571
"TCEANC",2.04214285714286
"TCEANC2",5.435
"TCEB1",99.3064285714286
"TCEB1P19",4.86214285714286
"TCEB1P2",0.00714285714285714
"TCEB1P22",0
"TCEB1P3",0
"TCEB1P31",0.00357142857142857
"TCEB1P33",0
"TCEB2",297.982857142857
"TCEB2P1",0
"TCEB2P2",0
"TCEB3",19.5528571428571
"TCERG1",75.7128571428571
"TCERG1L",0.345714285714286
"TCF12",51.2821428571429
"TCF15",0.972142857142857
"TCF19",21.0864285714286
"TCF20",11.8007142857143
"TCF24",0.329285714285714
"TCF25",82.905
"TCF3",80.4735714285714
"TCF4",18.3371428571429
"TCF7",8.72428571428571
"TCF7L1",4.45214285714286
"TCF7L1-IT1",0.0378571428571429
"TCF7L2",5.84
"TCFL5",4.78214285714286
"TCHP",11.1121428571429
"TCIRG1",68.3942857142857
"TCL1A",30.8614285714286
"TCL1B",1.18714285714286
"TCL6",0.0657142857142857
"TCN2",10.8192857142857
"TCOF1",23.0121428571429
"TCP1",146.233571428571
"TCP11L1",10.8621428571429
"TCP11L2",4.00142857142857
"TCP1P1",0.02
"TCTA",13.125
"TCTE1",0.0785714285714286
"TCTE3",0.0278571428571429
"TCTEX1D2",13.8307142857143
"TCTEX1D4",0.0664285714285714
"TCTN1",15.185
"TCTN2",4.59
"TCTN3",24.9742857142857
"TDG",33.4964285714286
"TDGF1",86.7035714285714
"TDGF1P2",0.00285714285714286
"TDGF1P3",5.52285714285714
"TDGF1P7",0.129285714285714
"TDH",1.12285714285714
"TDP1",23.8542857142857
"TDP2",34.7807142857143
"TDPX2",0.168571428571429
"TDRD12",0.0807142857142857
"TDRD3",8.40357142857143
"TDRD7",8.99571428571429
"TDRG1",1.11071428571429
"TDRKH",5.38928571428571
"TDRP",5.23857142857143
"TEAD1",16.1235714285714
"TEAD2",17.0214285714286
"TEAD3",7.36857142857143
"TEAD4",16.8207142857143
"TEC",5.96785714285714
"TECPR1",3.39714285714286
"TECPR2",3.45357142857143
"TECR",88.275
"TECRP1",4.11571428571429
"TECTA",0.136428571428571
"TEDDM1",0
"TEF",3.75428571428571
"TEFM",11.6421428571429
"TEK",1.315
"TEKT3",0.384285714285714
"TEKT4",0.202142857142857
"TEKT4P2",4.38714285714286
"TELO2",25.6664285714286
"TEN1",13.9921428571429
"TEN1-CDK3",0.883571428571429
"TENC1",7.83071428571429
"TENM1",1.55142857142857
"TENM2",0.148571428571429
"TENM3",7.16928571428571
"TENM4",1.09428571428571
"TEP1",9.69642857142857
"TEPP",0.356428571428571
"TERF1",29.5271428571429
"TERF1P1",0.0128571428571429
"TERF1P2",0.00785714285714286
"TERF1P3",0.00357142857142857
"TERF1P4",0.0378571428571429
"TERF1P5",0.0971428571428572
"TERF2",15.8742857142857
"TERF2IP",27.675
"TES",42.1007142857143
"TESC",24.7671428571429
"TESK2",3.47571428571429
"TESPA1",6.18928571428571
"TET1",3.71642857142857
"TET1P1",0
"TET2",6.57428571428572
"TET2-AS1",0.00285714285714286
"TET3",4.71714285714286
"TEX10",25.5942857142857
"TEX101",0.0314285714285714
"TEX11",0.109285714285714
"TEX14",0.238571428571429
"TEX15",2.54428571428571
"TEX2",9.99428571428571
"TEX26-AS1",0
"TEX261",45.1378571428571
"TEX264",31.1192857142857
"TEX30",16.59
"TEX40",1.16857142857143
"TEX41",1.19714285714286
"TEX9",7.42214285714286
"TF",1.45714285714286
"TFAM",38.8057142857143
"TFAMP1",0.00785714285714286
"TFAP2A",2.20428571428571
"TFAP2C",1.72928571428571
"TFAP4",9.59714285714286
"TFB1M",22.7607142857143
"TFB2M",31.6514285714286
"TFCP2",18.0114285714286
"TFCP2L1",0.780714285714286
"TFDP1",80.1071428571429
"TFDP2",52.2857142857143
"TFE3",16.8864285714286
"TFEB",19.5964285714286
"TFEC",0.375714285714286
"TFF3",0.538571428571429
"TFG",61.0435714285714
"TFIP11",19.6092857142857
"TFPI",88.3371428571428
"TFPI2",23.4514285714286
"TFPT",12.2371428571429
"TFR2",16.2335714285714
"TFRC",176.199285714286
"TGDS",16.8528571428571
"TGFA",0.568571428571429
"TGFB1",14.0035714285714
"TGFB1I1",12.38
"TGFB2",7.65714285714286
"TGFB3",1.36857142857143
"TGFBI",264.46
"TGFBR1",20.7264285714286
"TGFBR2",17.5457142857143
"TGFBR3",5.84357142857143
"TGFBRAP1",8.84785714285714
"TGIF1",60.7735714285714
"TGIF1P1",0.00357142857142857
"TGIF2",20.2628571428571
"TGIF2-C20orf24",2.27071428571429
"TGM2",55.6507142857143
"TGM5",2.785
"TGOLN2",57.1764285714286
"TGS1",12.6285714285714
"THADA",16.1164285714286
"THAP1",8.40857142857143
"THAP10",1.69214285714286
"THAP11",24.0121428571429
"THAP2",3.98928571428571
"THAP3",10.5228571428571
"THAP4",34.5164285714286
"THAP5",10.565
"THAP5P1",0.675714285714286
"THAP6",11.625
"THAP7",51.4085714285714
"THAP7-AS1",1.79642857142857
"THAP8",3.27571428571429
"THAP9",3.01785714285714
"THAP9-AS1",39.715
"THBS1",150.337142857143
"THBS2",9.575
"THBS3",7.16357142857143
"THBS4",2.66714285714286
"THEM4",21.7357142857143
"THEM5",0.0114285714285714
"THEM6",6.49642857142857
"THEMIS",0.2
"THEMIS2",21.4285714285714
"THG1L",22.6135714285714
"THNSL1",3.15785714285714
"THNSL2",0.692857142857143
"THOC1",49.9778571428571
"THOC2",84.9642857142857
"THOC3",107.553571428571
"THOC5",31.3671428571429
"THOC6",34.29
"THOC7",51.9978571428571
"THOP1",59.2621428571429
"THRA",7.72428571428571
"THRAP3",58.115
"THRAP3P1",0.00428571428571429
"THRB",2.27214285714286
"THRB-IT1",0.0314285714285714
"THSD1",1.77
"THSD4",5.97928571428572
"THSD7A",1.41285714285714
"THSD7B",0.114285714285714
"THTPA",6.06
"THUMPD1",28.7585714285714
"THUMPD1P1",0.00142857142857143
"THUMPD2",14.8228571428571
"THUMPD3",45.1128571428571
"THY1",390.74
"THYN1",43.3357142857143
"TIA1",78.82
"TIAF1",2.28214285714286
"TIAL1",72.9021428571428
"TIAM1",4.36
"TIAM2",3.74571428571429
"TICAM1",3.735
"TICAM2",0.812142857142857
"TICRR",8.375
"TIE1",1.56214285714286
"TIFA",30.1385714285714
"TIGD1",4.76214285714286
"TIGD2",3.26857142857143
"TIGD4",0.210714285714286
"TIGD5",3.86857142857143
"TIGD6",3.08357142857143
"TIGD7",4.25428571428571
"TIGIT",0.456428571428571
"TIMD4",2.51857142857143
"TIMELESS",17.5064285714286
"TIMM10",140.759285714286
"TIMM10B",36.2814285714286
"TIMM13",71.5735714285714
"TIMM17A",82.8992857142857
"TIMM17B",82.1271428571428
"TIMM21",39.225
"TIMM22",7.85785714285714
"TIMM23",133.737857142857
"TIMM23B",22.3307142857143
"TIMM44",66.9357142857143
"TIMM50",116.813571428571
"TIMM8A",12.8607142857143
"TIMM8AP1",0
"TIMM8B",95.2785714285714
"TIMM8BP2",0.0564285714285714
"TIMM9",29.8814285714286
"TIMMDC1",59.8321428571428
"TIMP1",390.651428571429
"TIMP2",42.7357142857143
"TIMP3",15.5707142857143
"TIMP4",2.595
"TINAG",1.00642857142857
"TINAGL1",2.42857142857143
"TINCR",0.225
"TINF2",25.6142857142857
"TIPARP",7.78214285714286
"TIPARP-AS1",3.94428571428571
"TIPIN",16.0442857142857
"TIPRL",42.2092857142857
"TIRAP",3.60285714285714
"TJAP1",17.3414285714286
"TJP1",31.895
"TJP2",15.6321428571429
"TJP3",2.74357142857143
"TK1",95.6335714285714
"TK2",8.27285714285714
"TKT",212.31
"TKTL1",0.132857142857143
"TLCD1",28.2185714285714
"TLDC1",11.8271428571429
"TLDC2",0.0964285714285714
"TLE1",23.9914285714286
"TLE1P1",1.53785714285714
"TLE2",3.53071428571429
"TLE3",12.2135714285714
"TLE4",19.35
"TLE6",3.99571428571429
"TLK1",19.4071428571429
"TLK1P1",0.00428571428571429
"TLK2",30.0778571428571
"TLK2P1",0.24
"TLL2",0.397142857142857
"TLN1",59.1414285714286
"TLN2",1.91642857142857
"TLR1",9.23142857142857
"TLR10",29.5521428571429
"TLR2",0.0664285714285714
"TLR3",0.188571428571429
"TLR5",1.73928571428571
"TLR6",8.89142857142857
"TLR7",7.385
"TLR8-AS1",0.858571428571429
"TLX1",0.672142857142857
"TM2D1",32.8428571428571
"TM2D2",31.8628571428571
"TM2D3",34.3664285714286
"TM4SF1",160.595714285714
"TM4SF18",13.0535714285714
"TM4SF19",5.20571428571429
"TM4SF19-AS1",0.320714285714286
"TM4SF20",16.1328571428571
"TM4SF4",3.115
"TM4SF5",0.111428571428571
"TM6SF1",1.31642857142857
"TM7SF2",22.4714285714286
"TM7SF3",91.5107142857143
"TM9SF1",19.9971428571429
"TM9SF2",45.4035714285714
"TM9SF3",38.9207142857143
"TM9SF4",33.7221428571429
"TMA16",23.7685714285714
"TMA16P1",0
"TMA7",303.512857142857
"TMBIM1",35.7542857142857
"TMBIM4",39.6921428571429
"TMBIM6",351.695714285714
"TMC1",0.231428571428571
"TMC2",0.00357142857142857
"TMC3",0
"TMC4",1.41357142857143
"TMC5",2.33
"TMC6",54.5771428571429
"TMC7",1.86928571428571
"TMC8",18.1292857142857
"TMCC1",13.3478571428571
"TMCC1-AS1",4.245
"TMCC3",4.725
"TMCO1",97.3971428571429
"TMCO2",0.00571428571428571
"TMCO3",29.9978571428571
"TMCO4",4.17142857142857
"TMCO5B",0
"TMCO6",16.19
"TMED1",19.0464285714286
"TMED10",143.729285714286
"TMED10P1",0.00785714285714286
"TMED11P",0
"TMED2",117.115
"TMED3",87.4735714285714
"TMED4",46.805
"TMED5",40.875
"TMED6",0.121428571428571
"TMED7",39.0371428571429
"TMED8",11.6185714285714
"TMED9",148.035714285714
"TMEFF1",3.56428571428571
"TMEFF2",0.375
"TMEM101",29.0207142857143
"TMEM104",5.79642857142857
"TMEM105",0.207857142857143
"TMEM106A",3.73714285714286
"TMEM106B",22.7907142857143
"TMEM106C",103.454285714286
"TMEM107",14.6328571428571
"TMEM108",2.78785714285714
"TMEM109",34.0835714285714
"TMEM11",36.2042857142857
"TMEM110",9.17
"TMEM110-MUSTN1",2.68571428571429
"TMEM115",15.3742857142857
"TMEM116",17.49
"TMEM117",2.46714285714286
"TMEM119",0.820714285714286
"TMEM120A",40.1828571428571
"TMEM120B",10.3664285714286
"TMEM123",185.972857142857
"TMEM125",4.64642857142857
"TMEM126A",48.5635714285714
"TMEM126B",74.5928571428571
"TMEM127",19.6964285714286
"TMEM128",25.8521428571429
"TMEM129",21.4807142857143
"TMEM130",2.24428571428571
"TMEM131",13.5278571428571
"TMEM132A",14.9042857142857
"TMEM132B",1.95785714285714
"TMEM132D",0.300714285714286
"TMEM133",2.39214285714286
"TMEM134",45.09
"TMEM135",20.1192857142857
"TMEM136",5.67071428571428
"TMEM138",66.4285714285714
"TMEM139",0.879285714285714
"TMEM140",2.40714285714286
"TMEM141",54.72
"TMEM143",7.95642857142857
"TMEM144",2.46428571428571
"TMEM145",1.09785714285714
"TMEM147",152.954285714286
"TMEM14A",17.3792857142857
"TMEM14B",124.831428571429
